"","logFC","AveExpr","t","P.Value","adj.P.Val","B","gene_name","Pathogen"
"ENSG000000730082",0.0488818036568191,2.93786981684506,3.60635910265795,0.000326564771747473,0.00604033939864659,-0.498614509257811,"PVR","TTV"
"ENSG000001592002",0.0340029023080303,3.07882335365412,3.60492651094172,0.000328346991691837,0.0060630106796385,-0.513375511743173,"RCAN1","TTV"
"ENSG000001889812",0.0497037902598314,-0.813048852509506,3.60307372145829,0.000330665481337452,0.00609033826953655,-0.207298803644208,"MSANTD1","TTV"
"ENSG000001059832",0.0294267165145274,5.14755220643059,3.60262705502739,0.000331226708590379,0.00609552259584102,-0.642913882267912,"LMBR1","TTV"
"ENSG000001111862",0.0696177424841603,-0.163683725075585,3.60061811621551,0.000333761954330516,0.00613699512481655,-0.277747495211581,"WNT5B","TTV"
"ENSG000001978582",0.0331992819037519,3.51500338460043,3.59857133816427,0.000336363647296844,0.00617441239338748,-0.568001801349057,"GPAA1","TTV"
"ENSG000002885582",0.0330168614631332,0.293356196262196,3.59789192991921,0.000337231447143565,0.00618513131465585,-0.307039299046508,"DUS4L-BCAP29","TTV"
"ENSG000001111442",0.0408747466337715,7.54868260471086,3.59641213735907,0.000339128834598263,0.00621469989660349,-0.628189100038579,"LTA4H","TTV"
"ENSG000001013102",0.027956131346789,5.47502424298084,3.59530108375103,0.000340559995563373,0.00623568213725238,-0.671757538319223,"SEC23B","TTV"
"ENSG000000715532",0.0325539729774656,6.58479800153117,3.59309194847207,0.000343422436909903,0.00627754318609889,-0.667518695402302,"ATP6AP1","TTV"
"ENSG000001664462",0.0383060122944955,4.28768865857745,3.59205809760635,0.00034476975700897,0.00628634998783971,-0.644056213269107,"CDYL2","TTV"
"ENSG000002261932",0.0700706675169935,-1.31484221597389,3.58874403546877,0.000349122117834096,0.00635507253591238,-0.223080484069177,"ENSG00000226193","TTV"
"ENSG000001608832",0.0646295752025844,8.45311211011471,3.58839317663542,0.000349587722211959,0.00635823612627409,-0.617684342526902,"HK3","TTV"
"ENSG000001169622",0.0740124131625173,3.39691321377563,3.58626671405731,0.00035241097899187,0.00639890235104487,-0.597888235294443,"NID1","TTV"
"ENSG000001676932",0.0776856334451107,-0.079429101288102,3.58571908880404,0.00035314127555336,0.00640682369111753,-0.337266402322419,"NXN","TTV"
"ENSG000001122992",0.0890639458984156,6.84308886380014,3.58422705904524,0.000355139824109335,0.00643178279565921,-0.680305434345368,"VNN1","TTV"
"ENSG000002593432",0.0732571963303479,0.754534776299837,3.58362316069337,0.000355950547487867,0.00643178279565921,-0.40607617497021,"TMC3-AS1","TTV"
"ENSG000001550932",0.0667087532836792,3.95866092465383,3.57749993731448,0.000364277496558168,0.00654825578988421,-0.68197169353724,"PTPRN2","TTV"
"ENSG000002902922",0.0323828852597214,2.68211727743293,3.57632497755813,0.000365894156207659,0.00656170186799069,-0.573373294069736,"HOMEZ","TTV"
"ENSG000002415532",0.0270346311235164,6.93206287205946,3.57014952315384,0.000374512278019508,0.006688727889973,-0.74102872852667,"ARPC4","TTV"
"ENSG000001302342",0.06767669740502,0.999209712889617,3.56801315991035,0.000377538409823422,0.0067317384710659,-0.482539368317368,"ACE2","TTV"
"ENSG000001877962",0.0588828768112686,-0.218744911090024,3.56756556544473,0.000378174399026586,0.00673756498805419,-0.370961820390244,"CARD9","TTV"
"ENSG000000515232",0.0324761015801367,8.87825339418696,3.56608829183185,0.00038028310328591,0.00676407227550751,-0.687220753290397,"CYBA","TTV"
"ENSG000001355962",0.0391710290731959,7.71954245562684,3.5630320887192,0.00038468060705168,0.00682557471258066,-0.737466418482376,"MICAL1","TTV"
"ENSG000001126972",0.0293809553009693,6.78730997248388,3.56138420531645,0.000387071417468035,0.00686240774223842,-0.77488160684785,"TMEM30A","TTV"
"ENSG000001988302",0.0372274998630422,6.95229591647832,3.55888998202242,0.000390716599505282,0.00688856344098035,-0.775750709446344,"HMGN2","TTV"
"ENSG000001804092",0.0811010040392201,0.95492207977869,3.5590709856904,0.000390452966416656,0.00688856344098035,-0.498951987067724,"OR10AA1P","TTV"
"ENSG000001981682",0.0500012431683718,3.0898558920707,3.5580254694636,0.000391987521147792,0.00690150671566051,-0.676163735412193,"SVIP","TTV"
"ENSG000000851852",0.0376650365907308,5.75950402610873,3.55763991110524,0.000392555577881771,0.00690346528366902,-0.804227189810269,"BCORL1","TTV"
"ENSG000002052692",0.0353092923724718,6.43774140961139,3.55569569287821,0.000395431819419267,0.0069452166691075,-0.803739257402488,"TMEM170B","TTV"
"ENSG000002860352",0.0704688623105895,1.66910756773067,3.55318430839213,0.000399178314757639,0.00698610144598731,-0.593347222875339,"ENSG00000286035","TTV"
"ENSG000001858252",0.0321735287824801,6.25751219831032,3.55259219185483,0.000400063981420528,0.00699598241667086,-0.817110696887627,"BCAP31","TTV"
"ENSG000001823332",0.0785030313113817,-1.88157265083772,3.55040158741022,0.000403364104932655,0.00704394170005167,-0.30546430578827,"LIPF","TTV"
"ENSG000001769272",0.0344203728430612,0.464078139813241,3.55012911161743,0.000403776363456998,0.00704394170005167,-0.488300619032316,"EFCAB5","TTV"
"ENSG000001645352",0.0282734184803201,5.08342662503048,3.55013647696706,0.000403765214429045,0.00704394170005167,-0.824460553009609,"DAGLB","TTV"
"ENSG000001295662",0.0273809967054776,6.7767503948754,3.54813751241779,0.000406801665584401,0.00708537289481896,-0.821393497033977,"TEP1","TTV"
"ENSG000002544772",0.0445691804425501,2.95513630149429,3.54514340276254,0.00041138974261133,0.00715195801631703,-0.713750913390868,"ENSG00000254477","TTV"
"ENSG000002870052",0.0388080368185715,-0.730999823239675,3.54152221980654,0.00041700340023157,0.00720877105549795,-0.421343886108101,"ENSG00000287005","TTV"
"ENSG000001085232",0.0274361282137026,6.55818842987793,3.54124526728826,0.000417435676007828,0.00720877105549795,-0.851385859389376,"RNF167","TTV"
"ENSG000001168522",0.031051177020287,7.80112957971842,3.53890303445479,0.000421108300940255,0.00724936311570429,-0.822360465870283,"KIF21B","TTV"
"ENSG000001787612",0.026158298293303,2.46366498116948,3.53869887367559,0.000421429853194473,0.00724936311570429,-0.68584550187378,"FAM219B","TTV"
"ENSG000001387382",0.07828205701055,3.90704435390111,3.53790474133289,0.000422684881242551,0.00726331299479018,-0.813369371323571,"PRDM5","TTV"
"ENSG000002875482",0.0678072501498189,-0.919896805357167,3.5368226820083,0.000424395617006523,0.00728696304094179,-0.418019951965287,"ENSG00000287548","TTV"
"ENSG000001863762",0.0221180966340468,3.73182845265357,3.53413865054663,0.000428672311765713,0.00733150785012805,-0.808685832484859,"ZNF75D","TTV"
"ENSG000001835782",0.130886179201626,-2.26309665925087,3.53294784689182,0.000430584713882375,0.00735843947512398,-0.337352575801897,"TNFAIP8L3","TTV"
"ENSG000001692212",0.0302559113199607,5.82948006081878,3.53193888010928,0.000432207407785418,0.00738038182463673,-0.893774613624753,"TBC1D10B","TTV"
"ENSG000001163962",0.0494487020932771,2.24700194704295,3.52817081234335,0.000438326216035288,0.00744983613197573,-0.713280315180964,"KCNC4","TTV"
"ENSG000001674342",0.068983768978471,5.7424894872056,3.52614063849645,0.000441658566007387,0.00748894824492992,-0.911815879740594,"CA4","TTV"
"ENSG000001985202",0.0496703400821708,2.89728448800847,3.5248548086129,0.000443777840435601,0.00751903216582529,-0.790968351869114,"ARMH1","TTV"
"ENSG000001775562",0.0193811803494373,3.88211994675189,3.52292743049342,0.000446975577949169,0.00756145253721619,-0.856859947133227,"ATOX1","TTV"
"ENSG000002148462",0.0568680675707829,2.42848733044929,3.52247972666042,0.000447721484014203,0.00756320674449288,-0.744955396333906,"ENSG00000214846","TTV"
"ENSG000001594962",0.0683967864425114,5.79458835421335,3.52146988051313,0.000449410289615797,0.00758113718818279,-0.926110232899592,"RGL4","TTV"
"ENSG000002760432",0.0460778878404808,3.28686559191962,3.51998920421418,0.00045189189876949,0.0076032992913424,-0.838176221823668,"UHRF1","TTV"
"ENSG000001003452",0.0312082766205398,11.7867369498928,3.5135296510704,0.000462878446359068,0.0077522355631958,-0.754009459081406,"MYH9","TTV"
"ENSG000000199912",0.078199764123282,4.37097119576395,3.5114775746284,0.00046642281936363,0.00779960614820731,-0.934206821458217,"HGF","TTV"
"ENSG000001593482",0.0349375138691001,5.09788617261923,3.5116509592899,0.000466120318393699,0.00779960614820731,-0.958039579279486,"CYB5R1","TTV"
"ENSG000002364032",0.0999542827492344,-2.26226643462858,3.50663302385824,0.000474883587145433,0.007906394936375,-0.369283426851526,"ENSG00000236403","TTV"
"ENSG000002719932",0.0698375620119104,-2.29271905551869,3.50563788629224,0.000476639673810587,0.00792786400966327,-0.398609456536555,"ENSG00000271993","TTV"
"ENSG000001973862",0.029468436644635,6.5745386213795,3.50342794526471,0.000480561203480861,0.00797482716119152,-0.980725101611169,"HTT","TTV"
"ENSG000001978132",0.0392540503005022,0.290393281373587,3.50349387290897,0.000480443780318765,0.00797482716119152,-0.638304251909899,"ENSG00000197813","TTV"
"ENSG000001545292",0.116778850529437,-1.50534664223719,3.49425928021293,0.000497157441649806,0.00818169448346497,-0.5120510251574,"CNTNAP3B","TTV"
"ENSG000001107192",0.0364046605016665,8.35988045318839,3.49333290009167,0.000498861140397728,0.00819734946314185,-0.957854714268615,"TCIRG1","TTV"
"ENSG000002439592",0.0677030962675833,-0.630658697135102,3.49290896621628,0.000499643689640909,0.00819784363974832,-0.611723758886392,"RN7SL684P","TTV"
"ENSG000002252342",0.0358939861132872,1.06118389729683,3.49229828400798,0.000500772977124797,0.00821018991615665,-0.723937594912801,"TRAPPC12-AS1","TTV"
"ENSG000002561012",0.0681205080955187,-0.052794206924357,3.49207295567882,0.000501190261052513,0.00821085308125804,-0.651441842990486,"ENSG00000256101","TTV"
"ENSG000002567512",0.0500302344877385,3.26919374355073,3.4904945267034,0.000504122458731888,0.0082526853894133,-0.928267222019681,"PLBD1-AS1","TTV"
"ENSG000001686752",0.0326687050971806,5.18611701922981,3.48928383842865,0.000506382362856914,0.00827505948651175,-1.03637488220558,"LDLRAD4","TTV"
"ENSG000001019862",0.0322954153676912,4.72359722819463,3.48915225754124,0.00050662854444934,0.00827505948651175,-1.0245084347892,"ABCD1","TTV"
"ENSG000002320652",0.0563834720273586,-2.02117260509529,3.48842122469865,0.000507998308498981,0.00829121733624291,-0.461396628940508,"LINC01063","TTV"
"ENSG000001586232",0.0402898465221725,2.7707040350159,3.48539710725949,0.000513701533890935,0.00837175970228092,-0.902962833114508,"COPG2","TTV"
"ENSG000001028902",0.0318034190473373,2.66426513503803,3.484852133147,0.00051473564368909,0.00838234300473959,-0.893732910890455,"ELMO3","TTV"
"ENSG000002902422",0.0734137645157586,-0.526351725133736,3.48337213240628,0.000517553859879203,0.00841565750217012,-0.660076704233592,"ENSG00000290242","TTV"
"ENSG000001568732",0.0207158246460926,3.59674206117238,3.48268366282981,0.000518869683254933,0.00843076176617579,-0.96816522868617,"PHKG2","TTV"
"ENSG000002258912",0.035692642953938,1.27361290146086,3.48238897645554,0.000519433868758488,0.00843363976630305,-0.779761242176871,"DHDDS-AS1","TTV"
"ENSG000002051332",0.0446100561357047,4.49344544809943,3.48059031792265,0.000522889885549508,0.00846452282038502,-1.0420529551,"TRIQK","TTV"
"ENSG000002473452",0.057035002055183,-1.454633873466,3.47831247053102,0.000527297440405434,0.00852953521083445,-0.563272542922676,"ENSG00000247345","TTV"
"ENSG000001810292",0.0466305523784712,2.30123919484945,3.4744193487297,0.000534910866381356,0.0086206899908161,-0.895974281959596,"TRAPPC5","TTV"
"ENSG000001870912",0.0341723578023359,3.0306389820937,3.47307842222897,0.000537556861066188,0.00865053651829481,-0.96154631199467,"PLCD1","TTV"
"ENSG000001607962",0.0400046926271897,10.1528307955024,3.47243506350251,0.000538830705516537,0.00866257068804785,-0.958520200522944,"NBEAL2","TTV"
"ENSG000001708012",0.112510243526302,-0.831040426906519,3.47155488408919,0.00054058050647019,0.00866718812029358,-0.68328953775758,"HTRA3","TTV"
"ENSG000002155712",0.0730101937450379,-1.32750502552053,3.47176840099704,0.000540153662624426,0.00866718812029358,-0.612758529798336,"GRK6P1","TTV"
"ENSG000002893782",0.0350858345806951,0.192857499093306,3.47108126169152,0.000541520426532454,0.00866949931940899,-0.734169704641797,"ENSG00000289378","TTV"
"ENSG000001653892",0.0488128583848459,3.05802045944966,3.46574963193361,0.000552235558942582,0.00880868271874079,-0.996830505306427,"SPTSSA","TTV"
"ENSG000001044472",0.0511240376935565,6.00065573885311,3.46357059694205,0.000556674050345568,0.00885790868691141,-1.12468297263518,"TRPS1","TTV"
"ENSG000002236952",0.0567147506203438,-2.0232993207205,3.46343542862956,0.000556947767271037,0.00885790868691141,-0.552872324686279,"MYH9-DT","TTV"
"ENSG000001416442",0.0163808986491,5.66926526659787,3.46252041429257,0.000558821256896095,0.00888122273268345,-1.13271999164172,"MBD1","TTV"
"ENSG000001769732",0.0424822937012162,0.34048674944422,3.46204855782902,0.000559789677783154,0.00889012921954603,-0.776037512048393,"FAM89B","TTV"
"ENSG000001865292",0.0556147442336899,7.79377958317752,3.45676426600334,0.000570745017461471,0.00904433686215854,-1.10302107993954,"CYP4F3","TTV"
"ENSG000002287162",0.0417932018613774,3.77223789602079,3.45551341538682,0.000573364160770227,0.00904636618321686,-1.08577559051411,"DHFR","TTV"
"ENSG000001423272",0.0286196215209986,6.9377088287166,3.45071065855994,0.000583535249730726,0.00917547887192667,-1.15196472235626,"RNPEPL1","TTV"
"ENSG000002273312",0.0543936536311167,-0.666017448244033,3.45065554795886,0.000583652931134534,0.00917547887192667,-0.736906169868462,"RPL7AP22","TTV"
"ENSG000001988042",0.0407317460114045,11.5015125247978,3.44899619669794,0.000587206637977704,0.00921804426145259,-0.984606761765469,"MT-CO1","TTV"
"ENSG000001176402",0.0246882004554906,3.02671265644247,3.44875521877147,0.000587724396653168,0.00921952979026341,-1.0365224251071,"MTFR1L","TTV"
"ENSG000002014512",0.055149008418728,-1.14815664368077,3.4466190820275,0.000592332688610398,0.00926639890240112,-0.710775665812881,"Y_RNA","TTV"
"ENSG000001035072",0.0323217741982265,5.31024289129424,3.44670704323773,0.000592142266581991,0.00926639890240112,-1.18368289256372,"BCKDK","TTV"
"ENSG000002426112",0.0929247677953799,-2.29942217271181,3.44558979530986,0.000594565177443593,0.00929338640697163,-0.577258436771634,"ENSG00000242611","TTV"
"ENSG000001727572",0.0330754546164982,8.32481917265761,3.44422808373397,0.000597530739687174,0.00931968309738284,-1.12558509773908,"CFL1","TTV"
"ENSG000001981212",0.0723804271675014,1.93166006067487,3.44439862883564,0.000597161241570087,0.00931968309738284,-0.960301195432917,"LPAR1","TTV"
"ENSG000000808452",0.0257412423072916,4.96241278406671,3.44328530355524,0.000599592017094398,0.00934042162779715,-1.18793256715877,"DLGAP4","TTV"
"ENSG000001732752",0.0332525045185698,1.65919381641058,3.44225823783041,0.000601845117851556,0.00936685948061969,-0.941519397996871,"ZNF449","TTV"
"ENSG000001305982",0.0441372403566955,2.33710722267596,3.44163625340083,0.000603213415637562,0.0093751121865916,-0.998215370857933,"TNNI2","TTV"
"ENSG000002888862",0.0457589692772278,1.42479616092621,3.44162603828714,0.000603235911955639,0.0093751121865916,-0.930577683988795,"ENSG00000288886","TTV"
"ENSG000001779512",0.0232930449390894,4.37558581382821,3.43828615857661,0.000610633263567941,0.00944963649139337,-1.17686490428756,"BET1L","TTV"
"ENSG000001127732",0.0411966398428914,5.0801220137426,3.43779435474481,0.000611729652555787,0.00945988459867852,-1.21077011534544,"TENT5A","TTV"
"ENSG000001700372",0.0350210655734283,3.59879119030389,3.43727191751257,0.000612896342801997,0.00947013594589162,-1.13487874029709,"CNTROB","TTV"
"ENSG000001597202",0.0301052502586261,7.69603739813436,3.43598948342255,0.00061576903306954,0.00949539381567743,-1.17735989487671,"ATP6V0D1","TTV"
"ENSG000001878082",0.0526693361037731,2.69005052255105,3.43541723033139,0.00061705494164658,0.00950849372244507,-1.05993281257686,"SOWAHD","TTV"
"ENSG000002730332",0.0406704244783874,5.01971890315507,3.43435646352639,0.000619445209751852,0.00953184440344852,-1.21901120567656,"LINC02035","TTV"
"ENSG000002799702",0.0708240366871332,-1.29720947730599,3.43238773859103,0.000623904299654495,0.0095869187483581,-0.731117337035154,"ENSG00000279970","TTV"
"ENSG000001004272",0.0645279498717818,2.84326499396394,3.43189254195962,0.000625033360123225,0.00959749956569764,-1.09161823212176,"MLC1","TTV"
"ENSG000002341742",0.0453556782275966,-0.00638133237149161,3.42926136105643,0.00063104693902025,0.00965581583870241,-0.860378638019071,"ENSG00000234174","TTV"
"ENSG000001460632",0.0208970205710542,4.7362772926929,3.4288129320476,0.000632077662366697,0.00966036757294027,-1.22835909350723,"TRIM41","TTV"
"ENSG000000642012",0.0343978487620709,4.14001832275661,3.42864135557489,0.000632472449173329,0.00966036757294027,-1.19547075375397,"TSPAN32","TTV"
"ENSG000001206962",0.0576840266638242,5.39445539969014,3.42855479385645,0.00063267449293615,0.00966036757294027,-1.24556595300309,"KBTBD7","TTV"
"ENSG000002511022",0.0497752969934688,-0.390197942355454,3.4278225448943,0.000634359648015278,0.00966705170035589,-0.826111565654619,"CTBP2P4","TTV"
"ENSG000001658862",0.0422067934424699,3.7948535147986,3.42753352017022,0.000635027045456291,0.00966918539024956,-1.17583681515335,"UBTD1","TTV"
"ENSG000002484012",0.0631737949909015,0.065214160398247,3.42663863584712,0.000637097605963877,0.00968041822618335,-0.887890936186355,"ENSG00000248401","TTV"
"ENSG000001749032",0.029728986091651,5.33825781382579,3.4255523880383,0.000639619389361546,0.00970519977353671,-1.25584494049902,"RAB1B","TTV"
"ENSG000001794472",0.0686077104800643,-0.317482695494316,3.42501302186004,0.00064087500949591,0.0097107271084189,-0.854355673550189,"SLC24A3-AS1","TTV"
